Detuning_Normalizado,Probabilidade_P2
-5.141657922350471033e+00,1.576705108436811109e-01
-5.099685204616998924e+00,1.626549636011343503e-01
-5.057712486883524150e+00,1.659060617221998768e-01
-5.015739769150050265e+00,1.672479803178858471e-01
-4.973767051416578155e+00,1.669414284894460698e-01
-4.931794333683106046e+00,1.656830562663482997e-01
-4.889821615949631273e+00,1.645002215911339771e-01
-4.847848898216157387e+00,1.645518851770811364e-01
-4.805876180482685278e+00,1.668705069559102416e-01
-4.763903462749213169e+00,1.720987731013397526e-01
-4.721930745015738395e+00,1.802834996422371661e-01
-4.679958027282264510e+00,1.907836809051852711e-01
-4.637985309548792401e+00,2.023298382800382822e-01
-4.596012591815320292e+00,2.132404680151037679e-01
-4.554039874081845518e+00,2.217645511502331079e-01
-4.512067156348371633e+00,2.264849485785916106e-01
-4.470094438614899524e+00,2.266946266405233945e-01
-4.428121720881427414e+00,2.226529736098992462e-01
-4.386149003147952641e+00,2.156463818853918135e-01
-4.344176285414477867e+00,2.078144053367753652e-01
-4.302203567681005758e+00,2.017537355901349860e-01
-4.260230849947533649e+00,1.999664521084053015e-01
-4.218258132214059763e+00,2.042639109814394782e-01
-4.176285414480584990e+00,2.152614041615991403e-01
-4.134312696747112881e+00,2.320931794057807251e-01
-4.092339979013640772e+00,2.524404688061768764e-01
-4.050367261280166886e+00,2.729020142263359205e-01
-4.008394543546692113e+00,2.896592452789170102e-01
-3.966421825813220003e+00,2.993135460796441105e-01
-3.924449108079747894e+00,2.997189723590867882e-01
-3.882476390346273565e+00,2.906154446494134680e-01
-3.840503672612799235e+00,2.738930712221890329e-01
-3.798530954879327126e+00,2.533864979585990218e-01
-3.756558237145855017e+00,2.341974256316961545e-01
-3.714585519412380687e+00,2.216534894081753637e-01
-3.672612801678906358e+00,2.201077220649062804e-01
-3.630640083945434249e+00,2.318407696667622586e-01
-3.588667366211962140e+00,2.563304290599403568e-01
-3.546694648478487810e+00,2.900938515558962871e-01
-3.504721930745013481e+00,3.271947764122449809e-01
-3.462749213011541372e+00,3.603627260314712366e-01
-3.420776495278069262e+00,3.825241925506646101e-01
-3.378803777544594489e+00,3.884317143110022630e-01
-3.336831059811120159e+00,3.760250978819862366e-01
-3.294858342077648050e+00,3.471876528532929496e-01
-3.252885624344175941e+00,3.076697198913929121e-01
-3.210912906610701611e+00,2.661236548399813495e-01
-3.168940188877227282e+00,2.323942264742837327e-01
-3.126967471143755173e+00,2.153920311649956121e-01
-3.084994753410283064e+00,2.210009914477588100e-01
-3.043022035676808734e+00,2.505006121605105607e-01
-3.001049317943334405e+00,2.999048440334549648e-01
-2.959076600209862296e+00,3.604416420536124543e-01
-2.917103882476390186e+00,4.201538672637686878e-01
-2.875131164742915857e+00,4.663442016950139490e-01
-2.833158447009441527e+00,4.883726877469191652e-01
-2.791185729275969418e+00,4.801980808442789517e-01
-2.749213011542497309e+00,4.420676789803750784e-01
-2.707240293809022535e+00,3.809111397981270186e-01
-2.665267576075548206e+00,3.092571849659360717e-01
-2.623294858342076097e+00,2.428154245803721967e-01
-2.581322140608603988e+00,1.971787066034330071e-01
-2.539349422875129658e+00,1.843318461171965239e-01
-2.497376705141655329e+00,2.097419393657364850e-01
-2.455403987408183220e+00,2.707239772585776638e-01
-2.413431269674711110e+00,3.565307798307116305e-01
-2.371458551941236781e+00,4.502540182675390801e-01
-2.329485834207762451e+00,5.322187673982451406e-01
-2.287513116474290342e+00,5.841974081003881158e-01
-2.245540398740818233e+00,5.935439939851948621e-01
-2.203567681007343904e+00,5.563163547217456761e-01
-2.161594963273869574e+00,4.786288710711166794e-01
-2.119622245540397465e+00,3.758357852651429409e-01
-2.077649527806925356e+00,2.696118620279097655e-01
-2.035676810073450582e+00,1.834739533160442693e-01
-1.993704092339976475e+00,1.376657586497769814e-01
-1.951731374606504366e+00,1.445177928719128535e-01
-1.909758656873032256e+00,2.053427265480717856e-01
-1.867785939139557705e+00,3.096327275071720786e-01
-1.825813221406083375e+00,4.368450969984922216e-01
-1.783840503672611266e+00,5.604953484162600308e-01
-1.741867785939139157e+00,6.537472685488313617e-01
-1.699895068205664828e+00,6.953188632675432190e-01
-1.657922350472190498e+00,6.744021066481648008e-01
-1.615949632738718389e+00,5.934610144362676420e-01
-1.573976915005246280e+00,4.682010505157315206e-01
