Detuning_Normalizado,Probabilidade_P2
-9.951377633711507187e+00,6.113997180009204252e-02
-9.918962722852512570e+00,6.742502128909275139e-02
-9.886547811993516177e+00,6.797770025327350141e-02
-9.854132901134521560e+00,6.260627412975065809e-02
-9.821717990275528720e+00,5.234098127138023249e-02
-9.789303079416532327e+00,3.926053059456902083e-02
-9.756888168557537711e+00,2.609311278701652997e-02
-9.724473257698541317e+00,1.566857686669231517e-02
-9.692058346839546701e+00,1.033227671112015023e-02
-9.659643435980550308e+00,1.144255283267667581e-02
-9.627228525121557468e+00,1.905977817454717130e-02
-9.594813614262561074e+00,3.189761261513822388e-02
-9.562398703403566458e+00,4.755385147683913183e-02
-9.529983792544571841e+00,6.297989323972565112e-02
-9.497568881685575448e+00,7.509663638793528939e-02
-9.465153970826580831e+00,8.143157889861835086e-02
-9.432739059967584438e+00,8.064447263777009545e-02
-9.400324149108591598e+00,7.282924539547822040e-02
-9.367909238249595205e+00,5.952436021815071809e-02
-9.335494327390600589e+00,4.342345529684835115e-02
-9.303079416531604195e+00,2.784070567301127203e-02
-9.270664505672609579e+00,1.603771331175749340e-02
-9.238249594813614962e+00,1.054962493941998154e-02
-9.205834683954618569e+00,1.265070017541767601e-02
-9.173419773095625729e+00,2.207269317889798757e-02
-9.141004862236629336e+00,3.703835477149712563e-02
-9.108589951377634719e+00,5.460749034016152553e-02
-9.076175040518638326e+00,7.126777493427491339e-02
-9.043760129659643709e+00,8.365064620880527380e-02
-9.011345218800647316e+00,8.922514191507452397e-02
-8.978930307941652700e+00,8.682557408190527681e-02
-8.946515397082659860e+00,7.690212785909897319e-02
-8.914100486223663466e+00,6.144016534608397195e-02
-8.881685575364668850e+00,4.356251408943717651e-02
-8.849270664505672457e+00,2.689504881486746643e-02
-8.816855753646677840e+00,1.482556648654988207e-02
-8.784440842787681447e+00,9.808787949930914546e-03
-8.752025931928688607e+00,1.286136503500066516e-02
-8.719611021069692214e+00,2.335176618192263270e-02
-8.687196110210697597e+00,3.912892296840442957e-02
-8.654781199351702980e+00,5.696326219903505295e-02
-8.622366288492706587e+00,7.320892055434091716e-02
-8.589951377633711971e+00,8.455011803039838569e-02
-8.557536466774715578e+00,8.867744071892258440e-02
-8.525121555915722737e+00,8.475472621025476050e-02
